2017-02-03, 11:45:58, 95714284, 98285712, 80357.12, 6144, -7.24, -1.72, 0.27, -1.78, -2.00, 2.08, -3.24, -3.70, 0.81, 5.80, -0.66, -3.77, -3.47, -2.65, 3.96, 7.12, 0.01, 0.01, -2.37, 3.70, 9.40, -1.31, -2.44, 0.14, -2.17, -3.82, -2.33, -2.06, -4.67, -6.14, -6.24, -7.21, -7.21
2017-02-03, 11:45:58, 98285712, 100857140, 80357.12, 6144, 2.54, 4.36, 13.71, 16.89, 5.95, 2.93, 2.61, 2.35, 1.99, 4.28, 5.34, 2.85, 1.59, 2.48, 3.40, 2.67, 3.87, 3.87, 4.64, 1.34, 1.80, 8.31, 6.90, 3.93, 2.09, 1.56, 1.72, 3.54, 10.62, 15.00, 4.48, 2.32, 2.32
2017-02-03, 11:45:58, 100857140, 103428568, 80357.12, 6144, -3.32, -7.75, -7.23, -5.39, -3.85, -3.00, -2.84, -3.77, -3.06, -1.16, -0.51, -1.80, -3.80, -4.40, -4.98, -2.28, 6.16, 6.16, 3.45, -2.20, -5.39, -5.45, -5.22, -6.39, -7.20, -7.35, -6.72, -4.48, 3.19, 3.68, 4.05, 0.94, 0.94
2017-02-03, 11:45:58, 103428568, 105999996, 80357.12, 6144, 4.55, 4.13, 4.70, 4.36, 4.05, 4.32, 5.18, 6.29, 5.98, 5.96, 5.64, 6.43, 6.69, 6.03, 5.50, 5.99, 12.19, 12.19, 22.34, 19.54, 9.62, 7.27, 6.14, 5.52, 5.72, 5.37, 4.54, 4.65, 4.18, 7.02, 7.17, 4.18, 4.18
2017-02-03, 11:46:08, 88000000, 90571428, 80357.12, 5888, -3.41, -2.42, -0.01, -0.02, -1.02, -0.34, 2.34, 2.47, 5.63, 14.34, 23.34, 9.37, 4.09, 3.12, 4.36, -0.53, 6.74, 6.74, 4.86, -1.71, -2.58, -2.20, -2.79, -3.26, -3.15, -2.55, -2.75, -3.22, -3.08, -2.42, -2.58, -3.69, -3.69
2017-02-03, 11:46:08, 90571428, 93142856, 80357.12, 5888, -0.37, 3.25, -1.76, -0.37, 3.84, 16.31, 9.50, 4.55, -0.62, 4.24, -3.16, -3.76, -0.67, 0.69, -2.99, -4.78, -4.78, -4.78, -5.16, -5.45, -5.54, -5.49, -5.63, -5.01, -2.75, -0.04, -1.33, -3.02, -4.85, -3.73, -4.46, 2.30, 2.30
2017-02-03, 11:46:08, 93142856, 95714284, 80357.12, 5888, 9.38, 14.82, 3.09, 0.04, 2.09, 1.12, -1.38, 1.73, -2.86, -4.46, -5.29, -4.97, -5.58, -5.65, -5.06, -4.63, -4.76, -4.76, -2.42, -3.02, -2.17, 2.24, 12.79, -0.17, 1.22, 0.47, 8.86, 2.76, 7.03, -0.65, -0.68, 1.48, 1.48
2017-02-03, 11:46:08, 95714284, 98285712, 80357.12, 5888, -7.39, -2.09, 0.43, -2.24, -1.41, 2.09, -3.14, -3.68, 0.96, 5.86, -0.62, -3.37, -3.13, -2.51, 5.01, 6.34, -1.02, -1.02, -2.22, 4.36, 9.09, -1.32, -2.21, 0.71, -2.42, -4.03, -2.22, -1.75, -4.53, -6.14, -6.33, -7.35, -7.35
2017-02-03, 11:46:08, 98285712, 100857140, 80357.12, 5888, 2.63, 4.78, 14.38, 16.40, 6.16, 3.00, 2.82, 2.12, 2.10, 4.20, 5.17, 2.70, 1.61, 2.24, 3.49, 2.52, 3.74, 3.74, 4.73, 1.28, 2.18, 8.41, 6.77, 3.60, 1.87, 1.46, 1.63, 3.62, 10.70, 14.85, 4.62, 2.49, 2.49
2017-02-03, 11:46:08, 100857140, 103428568, 80357.12, 5888, -4.52, -7.98, -8.04, -5.37, -2.80, -2.65, -3.64, -4.60, -3.09, -0.28, 0.48, -1.60, -3.91, -5.41, -6.18, -3.86, 6.71, 6.71, 2.88, -4.05, -5.88, -5.27, -5.41, -6.23, -7.39, -7.32, -6.65, -5.63, 0.22, 4.30, 5.31, 1.45, 1.45
